time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta
6.88,22.41826,129.77715,0.00021,28.38589,0.47489,0.00127,-0.00027,0.00025,0.02378,0.99972,-0.00113,0.00048,0.11411,11.41333,38.98396,0.01396,1.76621,-0.03059
6.88,22.41826,129.77715,0.00021,28.38589,0.47489,0.00127,-0.00027,0.00025,0.02378,0.99972,-0.00113,0.00048,0.11411,11.41333,38.98396,0.01396,1.76621,-0.03059
6.896,22.7023,129.78206,0.00022,28.42308,0.50726,0.00131,-0.00028,0.00025,0.02436,0.9997,-0.00114,0.00046,0.11538,11.15798,39.13001,0.01412,1.76804,-0.03097
6.896,22.7023,129.78206,0.00022,28.42308,0.50726,0.00131,-0.00028,0.00025,0.02436,0.9997,-0.00114,0.00046,0.11538,11.15798,39.13001,0.01412,1.76804,-0.03097
6.913,22.98672,129.7873,0.00024,28.45944,0.5401,0.00136,-0.00028,0.00025,0.02494,0.99969,-0.00115,0.00045,0.11661,10.90596,39.27188,0.01427,1.76976,-0.03134
6.93,23.27149,129.79287,0.00025,28.49496,0.5734,0.00141,-0.00029,0.00026,0.02552,0.99967,-0.00116,0.00043,0.11781,10.65725,39.40965,0.01441,1.77139,-0.03171
6.93,23.27149,129.79287,0.00025,28.49496,0.5734,0.00141,-0.00029,0.00026,0.02552,0.99967,-0.00116,0.00043,0.11781,10.65725,39.40965,0.01441,1.77139,-0.03171
6.946,23.55661,129.79877,0.00026,28.52967,0.60714,0.00146,-0.0003,0.00026,0.02611,0.99966,-0.00117,0.00042,0.11897,10.41182,39.54342,0.01454,1.77293,-0.03207
6.946,23.55661,129.79877,0.00026,28.52967,0.60714,0.00146,-0.0003,0.00026,0.02611,0.99966,-0.00117,0.00042,0.11897,10.41182,39.54342,0.01454,1.77293,-0.03207
6.963,23.84208,129.80501,0.00028,28.56356,0.64132,0.00151,-0.0003,0.00026,0.02671,0.99964,-0.00117,0.0004,0.1201,10.16965,39.67331,0.01466,1.77438,-0.03242
6.979,24.12788,129.8116,0.00029,28.59667,0.67592,0.00155,-0.00031,0.00026,0.02731,0.99963,-0.00118,0.00039,0.1212,9.9307,39.79943,0.01477,1.77575,-0.03276
6.979,24.12788,129.8116,0.00029,28.59667,0.67592,0.00155,-0.00031,0.00026,0.02731,0.99963,-0.00118,0.00039,0.1212,9.9307,39.79943,0.01477,1.77575,-0.03276
6.996,24.41401,129.81853,0.00031,28.62898,0.71092,0.0016,-0.00031,0.00026,0.02792,0.99961,-0.00119,0.00037,0.12227,9.69495,39.92189,0.01486,1.77705,-0.0331
6.996,24.41401,129.81853,0.00031,28.62898,0.71092,0.0016,-0.00031,0.00026,0.02792,0.99961,-0.00119,0.00037,0.12227,9.69495,39.92189,0.01486,1.77705,-0.0331
7.012,24.70046,129.82582,0.00033,28.66052,0.74633,0.00165,-0.00032,0.00026,0.02854,0.99959,-0.0012,0.00035,0.12331,9.46236,40.0408,0.01494,1.77828,-0.03343
7.029,24.98722,129.83346,0.00034,28.6913,0.78211,0.0017,-0.00033,0.00027,0.02916,0.99957,-0.0012,0.00034,0.12433,9.23291,40.15628,0.01502,1.77943,-0.03375
7.029,24.98722,129.83346,0.00034,28.6913,0.78211,0.0017,-0.00033,0.00027,0.02916,0.99957,-0.0012,0.00034,0.12433,9.23291,40.15628,0.01502,1.77943,-0.03375
7.046,25.27428,129.84146,0.00036,28.72132,0.81828,0.00175,-0.00033,0.00027,0.02978,0.99956,-0.00121,0.00032,0.12532,9.00655,40.26845,0.01507,1.78053,-0.03407
7.046,25.27428,129.84146,0.00036,28.72132,0.81828,0.00175,-0.00033,0.00027,0.02978,0.99956,-0.00121,0.00032,0.12532,9.00655,40.26845,0.01507,1.78053,-0.03407
7.063,25.56164,129.84982,0.00038,28.7506,0.8548,0.0018,-0.00034,0.00027,0.03041,0.99954,-0.00122,0.00031,0.12628,8.78327,40.37742,0.01512,1.78157,-0.03437
7.08,25.84929,129.85856,0.0004,28.77914,0.89168,0.00185,-0.00034,0.00027,0.03104,0.99952,-0.00123,0.00029,0.12722,8.56302,40.4833,0.01515,1.78256,-0.03467
7.08,25.84929,129.85856,0.0004,28.77914,0.89168,0.00185,-0.00034,0.00027,0.03104,0.99952,-0.00123,0.00029,0.12722,8.56302,40.4833,0.01515,1.78256,-0.03467
7.096,26.13722,129.86766,0.00041,28.80696,0.9289,0.00191,-0.00035,0.00027,0.03168,0.9995,-0.00123,0.00028,0.12814,8.34578,40.58619,0.01517,1.78349,-0.03496
7.096,26.13722,129.86766,0.00041,28.80696,0.9289,0.00191,-0.00035,0.00027,0.03168,0.9995,-0.00123,0.00028,0.12814,8.34578,40.58619,0.01517,1.78349,-0.03496
7.113,26.42543,129.87714,0.00043,28.83407,0.96645,0.00196,-0.00035,0.00027,0.03232,0.99948,-0.00124,0.00026,0.12904,8.1315,40.6862,0.01517,1.78438,-0.03525
7.13,26.7139,129.88699,0.00045,28.86047,1.00433,0.00201,-0.00036,0.00028,0.03297,0.99946,-0.00125,0.00024,0.12992,7.92016,40.78344,0.01516,1.78523,-0.03552
7.13,26.7139,129.88699,0.00045,28.86047,1.00433,0.00201,-0.00036,0.00028,0.03297,0.99946,-0.00125,0.00024,0.12992,7.92016,40.78344,0.01516,1.78523,-0.03552
7.146,27.00264,129.89722,0.00047,28.88617,1.04252,0.00206,-0.00037,0.00028,0.03362,0.99943,-0.00125,0.00023,0.13077,7.71173,40.87799,0.01514,1.78605,-0.03579
7.146,27.00264,129.89722,0.00047,28.88617,1.04252,0.00206,-0.00037,0.00028,0.03362,0.99943,-0.00125,0.00023,0.13077,7.71173,40.87799,0.01514,1.78605,-0.03579
7.163,27.29162,129.90784,0.00049,28.91119,1.08102,0.00211,-0.00037,0.00028,0.03428,0.99941,-0.00126,0.00021,0.13161,7.50616,40.96995,0.0151,1.78682,-0.03605
7.18,27.58086,129.91884,0.00052,28.93554,1.11982,0.00216,-0.00038,0.00028,0.03494,0.99939,-0.00127,0.0002,0.13243,7.30342,41.05942,0.01505,1.78757,-0.0363
7.18,27.58086,129.91884,0.00052,28.93554,1.11982,0.00216,-0.00038,0.00028,0.03494,0.99939,-0.00127,0.0002,0.13243,7.30342,41.05942,0.01505,1.78757,-0.0363
7.196,27.87033,129.93024,0.00054,28.95922,1.15891,0.00221,-0.00039,0.00028,0.0356,0.99937,-0.00127,0.00018,0.13323,7.10348,41.14647,0.01498,1.78828,-0.03654
7.196,27.87033,129.93024,0.00054,28.95922,1.15891,0.00221,-0.00039,0.00028,0.0356,0.99937,-0.00127,0.00018,0.13323,7.10348,41.14647,0.01498,1.78828,-0.03654
7.213,28.16004,129.94202,0.00056,28.98224,1.19828,0.00226,-0.00039,0.00028,0.03627,0.99934,-0.00128,0.00017,0.13402,6.9063,41.23118,0.0149,1.78897,-0.03677
7.229,28.44998,129.9542,0.00058,29.00461,1.23793,0.00231,-0.0004,0.00028,0.03694,0.99932,-0.00128,0.00015,0.13478,6.71186,41.31363,0.0148,1.78964,-0.037
7.229,28.44998,129.9542,0.00058,29.00461,1.23793,0.00231,-0.0004,0.00028,0.03694,0.99932,-0.00128,0.00015,0.13478,6.71186,41.31363,0.0148,1.78964,-0.037
7.246,28.74013,129.96678,0.00061,29.02635,1.27784,0.00236,-0.0004,0.00028,0.03761,0.99929,-0.00129,0.00013,0.13554,6.5201,41.39389,0.01469,1.79028,-0.03722
7.246,28.74013,129.96678,0.00061,29.02635,1.27784,0.00236,-0.0004,0.00028,0.03761,0.99929,-0.00129,0.00013,0.13554,6.5201,41.39389,0.01469,1.79028,-0.03722
7.263,29.0305,129.97976,0.00063,29.04745,1.31801,0.0024,-0.00041,0.00028,0.03829,0.99927,-0.0013,0.00012,0.13627,6.33101,41.47203,0.01456,1.7909,-0.03743
7.28,29.32108,129.99314,0.00065,29.06793,1.35844,0.00245,-0.00042,0.00028,0.03898,0.99924,-0.0013,0.0001,0.13699,6.14453,41.54811,0.01442,1.79151,-0.03763
7.28,29.32108,129.99314,0.00065,29.06793,1.35844,0.00245,-0.00042,0.00028,0.03898,0.99924,-0.0013,0.0001,0.13699,6.14453,41.54811,0.01442,1.79151,-0.03763
7.296,29.61186,130.00693,0.00068,29.0878,1.39912,0.0025,-0.00042,0.00028,0.03966,0.99921,-0.00131,9.0e-5,0.1377,5.96065,41.6222,0.01426,1.7921,-0.03782
7.296,29.61186,130.00693,0.00068,29.0878,1.39912,0.0025,-0.00042,0.00028,0.03966,0.99921,-0.00131,9.0e-5,0.1377,5.96065,41.6222,0.01426,1.7921,-0.03782
7.313,29.90283,130.02113,0.0007,29.10706,1.44003,0.00255,-0.00043,0.00028,0.04035,0.99919,-0.00131,7.0e-5,0.13838,5.77932,41.69433,0.01409,1.79267,-0.038
7.329,30.194,130.03573,0.00073,29.12573,1.48118,0.00259,-0.00044,0.00029,0.04104,0.99916,-0.00132,6.0e-5,0.13906,5.60051,41.76458,0.0139,1.79323,-0.03818
7.329,30.194,130.03573,0.00073,29.12573,1.48118,0.00259,-0.00044,0.00029,0.04104,0.99916,-0.00132,6.0e-5,0.13906,5.60051,41.76458,0.0139,1.79323,-0.03818
7.346,30.48534,130.05075,0.00076,29.14381,1.52256,0.00264,-0.00044,0.00029,0.04174,0.99913,-0.00132,5.0e-5,0.13972,5.42419,41.83298,0.01369,1.79377,-0.03834
7.346,30.48534,130.05075,0.00076,29.14381,1.52256,0.00264,-0.00044,0.00029,0.04174,0.99913,-0.00132,5.0e-5,0.13972,5.42419,41.83298,0.01369,1.79377,-0.03834
7.363,30.77687,130.06619,0.00078,29.16131,1.56415,0.00268,-0.00045,0.00029,0.04244,0.9991,-0.00133,3.0e-5,0.14037,5.25032,41.89959,0.01347,1.7943,-0.0385
7.379,31.06857,130.08204,0.00081,29.17824,1.60597,0.00273,-0.00046,0.00029,0.04314,0.99907,-0.00134,2.0e-5,0.141,5.07886,41.96444,0.01323,1.79482,-0.03865
7.379,31.06857,130.08204,0.00081,29.17824,1.60597,0.00273,-0.00046,0.00029,0.04314,0.99907,-0.00134,2.0e-5,0.141,5.07886,41.96444,0.01323,1.79482,-0.03865
7.396,31.36043,130.09831,0.00084,29.19461,1.648,0.00277,-0.00046,0.00029,0.04385,0.99904,-0.00134,0.0,0.14162,4.90979,42.02758,0.01298,1.79534,-0.03879
